frequency,recency,T,monetary_value,pred_purchases,est_trans_value,clv
6.0,308.0,345.0,184.39666666666668,2.98,223.73613016383038,645.0378495229579
5.0,370.0,394.0,291.81,2.26,316.8754416087162,690.8862841348944
4.0,300.0,346.0,348.39,2.08,365.32459232998946,733.3629628203959
1.0,16.0,248.0,712.28,0.98,554.7997173275432,471.0265725097983
1.0,123.0,166.0,116.78999999999999,1.34,282.71812737997396,357.3173468019978
1.0,75.0,236.0,296.65999999999997,1.02,364.9013976009168,342.79623531312313
6.0,227.0,259.0,380.50499999999994,3.77,387.4178819928136,1423.402752079709
2.0,229.0,302.0,343.725,1.34,373.0203957145926,477.28957988766143
7.0,351.0,381.0,326.82571428571424,3.15,340.6863551094139,1037.042296595352
3.0,229.0,303.0,234.9333333333333,1.83,288.10739896218445,507.76383614363675
2.0,127.0,218.0,557.475,1.74,507.08988467701386,848.7857786279401
14.0,311.0,357.0,325.83,6.36,333.38060228730046,2060.1065510433086
6.0,315.0,390.0,297.72499999999997,2.68,318.3255839446095,824.7881963127217
3.0,166.0,261.0,484.56,2.07,466.89552913586033,932.3533481616042
2.0,197.0,288.0,533.115,1.39,491.810667127893,654.9800144434196
3.0,177.0,231.0,237.71333333333334,2.28,290.0984963418027,640.248871190741
1.0,189.0,248.0,288.69,0.98,361.2598750365041,332.7882791551178
5.0,329.0,380.0,222.81,2.33,261.1281815312557,587.6762768006229
1.0,175.0,222.0,454.31,1.07,436.93226739761246,440.6337491811197
2.0,59.0,82.0,101.31,3.36,220.97148265342145,738.688645696942
2.0,314.0,389.0,530.245,1.08,490.0105294281402,503.9815414936704
13.0,358.0,382.0,277.58384615384614,5.59,289.70839824332916,1572.325901372093
10.0,358.0,394.0,818.493,4.25,776.4040808016047,3197.8997387315694
4.0,131.0,168.0,399.08750000000003,3.68,404.40801423339354,1461.4513169443592
2.0,100.0,164.0,474.555,2.15,455.0803313447848,950.0911287921684
3.0,195.0,274.0,259.8433333333333,1.99,305.9484909500581,586.8049415608867
3.0,362.0,394.0,1710.97,1.47,1345.2774490414442,1889.9122519125804
1.0,83.0,284.0,310.79999999999995,0.88,371.3620160527105,297.7608720104002
20.0,242.0,275.0,385.04949999999997,11.12,387.13988649517466,4213.6544375680705
2.0,117.0,197.0,310.29,1.88,352.04910512531285,638.5031024848209
2.0,212.0,247.0,197.07000000000002,1.57,281.03461370858616,425.2253464160485
1.0,14.0,393.0,120.15,0.67,284.2533238437665,149.85288145741364
1.0,70.0,98.0,124.14,1.9,286.0763696445202,523.0093462966556
6.0,360.0,386.0,364.25666666666666,2.71,373.8562162589016,977.5108579252233
7.0,196.0,241.0,307.5142857142858,4.59,324.1781293048334,1454.3682817140032
3.0,272.0,329.0,449.75666666666666,1.71,441.96861337975326,726.1347515182467
5.0,350.0,379.0,398.874,2.34,403.37579889760366,909.9176020307392
5.0,142.0,219.0,382.65600000000006,3.66,390.27276898548405,1395.3085314864734
3.0,158.0,196.0,189.4333333333333,2.59,255.5192943677144,642.7598151822317
8.0,355.0,394.0,349.505,3.46,358.92339067415367,1200.0351948655289
7.0,212.0,391.0,68.81428571428572,3.08,120.12727491162613,357.1128712584631
2.0,266.0,393.0,283.52,1.07,335.2582736889432,341.7033491101061
23.0,301.0,326.0,306.01913043478265,11.07,311.7338576476096,3365.554940189427
4.0,372.0,394.0,299.25,1.86,327.44186927001067,586.9684216207052
1.0,263.0,348.0,195.99,0.75,318.9049011693701,220.67654633743922
3.0,324.0,395.0,300.10999999999996,1.46,334.7883666644316,469.26532237281066
31.0,367.0,393.0,214.82967741935485,12.63,222.49149081513926,2734.0135440376325
13.0,264.0,316.0,358.77461538461534,6.56,364.0974609850682,2328.0025059194486
2.0,40.0,170.0,366.695,2.09,387.42776956940816,786.5606273469127
3.0,112.0,260.0,344.4666666666667,2.07,366.55759068191253,734.0387092675664
2.0,92.0,220.0,254.6,1.72,317.11890704195736,526.7953359712035
3.0,199.0,277.0,441.4333333333334,1.97,436.0072582755488,828.6895573069127
5.0,211.0,304.0,314.726,2.82,335.38999540487686,914.7584152653353
3.0,56.0,191.0,1326.0566666666666,2.64,1069.5940212068772,2742.7504729933266
4.0,202.0,297.0,714.75,2.37,647.7567132142758,1481.4819615652132
2.0,13.0,64.0,142.5,3.84,246.8069083861098,950.148340735301
13.0,358.0,387.0,356.14076923076925,5.53,361.68426366415537,1940.7172797737346
6.0,331.0,382.0,385.2583333333334,2.73,391.3852499970313,1032.7036207422066
6.0,353.0,385.0,1693.1500000000003,2.71,1483.0165721532987,3886.409845267097
8.0,254.0,380.0,237.42624999999998,3.56,261.3431702935014,901.6817083745307
6.0,239.0,288.0,146.125,3.46,191.79269696577705,644.972470315007
6.0,355.0,394.0,586.5033333333333,2.66,559.3543188628303,1436.4244870294785
5.0,320.0,394.0,365.954,2.26,376.7787003215167,821.4599585412989
2.0,132.0,161.0,119.755,2.18,232.54066030914944,492.30504839235846
1.0,351.0,388.0,325.26,0.68,377.9688436915321,238.5990926981578
2.0,146.0,199.0,424.56,1.86,423.72218350536366,762.5088924730082
7.0,297.0,341.0,246.4414285714286,3.46,271.97046830678437,911.6035510054382
7.0,259.0,310.0,350.3771428571428,3.75,360.81911221951276,1312.2706291764503
3.0,164.0,203.0,375.6333333333334,2.52,388.879845477392,951.6289792429034
15.0,369.0,394.0,1117.9279999999999,6.24,1066.8527013127352,6462.418966277668
1.0,17.0,95.0,300.0,1.94,366.4274559905201,671.454024711799
1.0,52.0,327.0,342.37,0.79,385.7864661604282,265.81374332664075
6.0,188.0,218.0,207.01500000000001,4.32,242.6145141698741,1025.5329484621268
6.0,119.0,143.0,179.30166666666665,5.89,219.48359019577526,1280.1950529234762
1.0,21.0,52.0,505.56,2.66,460.3485825075437,1201.4051785622305
8.0,268.0,327.0,198.68625,4.05,227.61458447730993,894.6581186018137
1.0,35.0,70.0,88.2,2.3,269.6552503264533,602.1524522015927
1.0,41.0,192.0,392.8,1.2,408.8281202286004,448.78344101688896
1.0,15.0,57.0,437.37,2.55,429.192318559325,1065.8529461496971
3.0,183.0,221.0,478.9666666666667,2.36,462.88946030732404,1058.717150756903
3.0,218.0,254.0,262.2233333333333,2.11,307.65309949807653,628.3798235363622
2.0,130.0,207.0,521.67,1.81,484.6320692276595,845.3674545733525
6.0,371.0,394.0,189.12166666666667,2.66,227.67984976129068,584.6885884389424
2.0,85.0,218.0,120.91,1.74,233.26510596880604,390.31535209361635
3.0,95.0,127.0,170.3133333333333,3.52,241.82512821724697,839.6522665693592
3.0,81.0,120.0,271.8,3.66,314.51211960796024,1135.8244270470007
3.0,41.0,67.0,445.96000000000004,5.14,439.24935688648577,2278.694990406235
5.0,253.0,291.0,668.742,2.92,621.4106044423008,1758.831275264095
1.0,210.0,326.0,660.35,0.79,531.0727076951778,387.5493637351814
1.0,13.0,43.0,226.14000000000001,2.88,332.6805480096515,947.8246731158505
4.0,311.0,388.0,811.7900000000001,1.89,722.5662257446045,1312.7693376206814
2.0,254.0,289.0,403.85,1.39,410.7323396858936,545.4684214788597
7.0,319.0,341.0,284.18,3.46,304.2309950917826,1019.7542715543456
1.0,104.0,254.0,307.1,0.97,369.6714723277009,329.2823951889784
7.0,252.0,296.0,854.8657142857143,3.89,792.077277412678,2995.832684061543
1.0,195.0,262.0,202.12,0.94,321.70572090837254,283.1120309722223
1.0,56.0,99.0,160.93,1.89,302.8858571156298,548.5384158761249
1.0,8.0,103.0,280.05,1.84,357.31222698675185,614.9402212474201
2.0,21.0,64.0,650.2850000000001,3.84,565.3026999780774,2176.567117966889
5.0,250.0,330.0,148.778,2.63,201.3154111246679,511.9673089384149
4.0,185.0,299.0,338.685,2.35,357.8428701627714,813.7333289411381
1.0,8.0,313.0,76.5,0.81,264.30947692574705,174.17372200676138
1.0,167.0,298.0,895.4,0.85,638.4679246042379,501.45658131116954
1.0,128.0,264.0,761.4300000000001,0.94,577.256534647604,500.2157910067185
1.0,19.0,156.0,291.15999999999997,1.4,362.38842719887543,462.30592946776693
5.0,211.0,253.0,742.1360000000001,3.27,680.7079146759986,2164.789576119648
1.0,259.0,339.0,580.44,0.76,494.56153227206363,350.1322060099335
1.0,231.0,375.0,869.28,0.7,626.5335997130885,404.53788124834773
2.0,231.0,306.0,979.945,1.32,772.0739174346938,976.923571031231
1.0,146.0,280.0,56.0,0.89,254.94295088177458,210.6840955499366
3.0,313.0,346.0,212.62000000000003,1.64,272.1260969727792,428.1208952377104
3.0,101.0,222.0,370.6233333333334,2.35,385.29157286160535,877.7192877213231
3.0,224.0,261.0,213.08333333333334,2.07,272.4579465360489,544.1441143287788
4.0,361.0,385.0,520.83,1.9,498.2610344232484,911.4688038973429
3.0,95.0,378.0,312.5566666666667,1.52,343.7029441410434,499.3689039381777
3.0,45.0,99.0,101.3,4.13,192.39625513857234,789.8104461844973
2.0,245.0,332.0,486.08500000000004,1.24,462.3122434277635,545.6094025844012
3.0,239.0,288.0,649.7600000000001,1.91,585.2154165865518,1076.6061245772075
1.0,67.0,91.0,68.1,1.99,260.47148576626563,499.3493864250397
2.0,148.0,234.0,379.53499999999997,1.64,395.48134729234374,625.2774347828869
2.0,318.0,381.0,800.0,1.1,659.2077925629142,690.4691755468473
1.0,228.0,299.0,269.7,0.85,352.5832735938194,277.88521854676844
2.0,83.0,129.0,545.1,2.54,499.3279668949789,1241.4325766271506
4.0,113.0,150.0,453.0625,4.0,446.0181073787406,1753.730220078955
1.0,34.0,241.0,476.36,1.01,447.0069941912512,400.6305433918266
3.0,228.0,338.0,1255.7933333333333,1.67,1019.2698705294532,1636.0643931410323
1.0,112.0,395.0,34.8,0.67,245.25659224117865,147.1604806308261
8.0,311.0,392.0,354.90375,3.47,363.62375728941345,1221.126145437501
9.0,297.0,337.0,159.66222222222223,4.4,190.30397192335226,813.4436123744439
10.0,356.0,382.0,618.851,4.37,597.9713923485897,2530.6988798682905
3.0,311.0,395.0,473.53666666666663,1.46,459.00037441835764,643.3609368807968
2.0,238.0,319.0,165.495,1.28,261.2299628829092,319.03160211184127
3.0,210.0,299.0,520.1999999999999,1.85,492.4216840313969,877.6435727816049
3.0,158.0,246.0,103.15333333333335,2.17,193.72365339165114,406.16929871891233
6.0,184.0,392.0,413.92,2.67,415.30770005612294,1069.7207796932164
2.0,211.0,288.0,864.895,1.39,699.911603024745,932.1557440913617
1.0,112.0,208.0,603.46,1.13,505.07945566388054,532.8908047205017
2.0,172.0,266.0,558.32,1.48,507.61989037607,722.4289058867647
2.0,159.0,325.0,266.11,1.26,324.338274611349,389.72006755207804
7.0,249.0,294.0,342.86,3.91,354.3931406124923,1348.0943685695042
3.0,54.0,85.0,275.14000000000004,4.52,316.90430135181805,1431.7559377330426
11.0,324.0,392.0,269.04818181818183,4.67,283.99462089126166,1285.5114577492677
12.0,363.0,389.0,234.1541666666667,5.1,251.112196482027,1242.8808609762102
2.0,212.0,248.0,261.44,1.57,321.40913068875483,484.70615616335726
1.0,175.0,208.0,105.80000000000001,1.13,277.6967556129858,295.28691208506297
6.0,285.0,318.0,128.06666666666666,3.19,176.7203153649014,546.4270857184713
6.0,361.0,385.0,261.335,2.71,287.9526831717882,754.6155943831125
2.0,141.0,380.0,488.59000000000003,1.1,463.8834437545512,486.62222978258103
3.0,175.0,268.0,296.3,2.02,332.05956054344415,648.7095832648274
2.0,198.0,264.0,423.615,1.49,423.129455238372,606.0129555570416
1.0,29.0,68.0,114.75,2.33,281.7860438126713,638.6149040112455
2.0,186.0,245.0,409.315,1.58,414.160128023576,630.8100306238052
1.0,23.0,75.0,43.5,2.22,249.23165451349868,532.1459532262421
1.0,142.0,207.0,157.33,1.13,301.24100376156633,320.52259317655614
4.0,277.0,330.0,461.5225,2.17,452.5400413854036,946.2426523042157
1.0,161.0,247.0,454.7,0.99,437.1104598443027,402.8733554721471
2.0,265.0,288.0,182.23000000000002,1.39,271.72658462693784,361.92256781745806
3.0,243.0,295.0,228.0,1.87,283.14159254778906,510.45243667215186
2.0,143.0,336.0,136.85000000000002,1.22,243.2630832977464,284.0174658582813
3.0,161.0,218.0,312.71,2.38,343.81276485982335,794.9958462564482
1.0,148.0,218.0,349.57,1.09,389.0761728685551,397.158827276658
10.0,369.0,395.0,214.804,4.24,236.84902094690398,973.3843765693118
6.0,340.0,390.0,301.33166666666665,2.68,321.3358870165333,832.6115769285551
7.0,336.0,388.0,327.30428571428575,3.1,341.0954582048818,1021.8424962192702
8.0,176.0,212.0,332.34125,5.74,343.9799468227686,1935.65696171897
1.0,203.0,310.0,176.76,0.82,310.1186428364144,236.34547046693945
2.0,43.0,89.0,198.175,3.21,281.72769808427495,895.7079434709628
6.0,346.0,383.0,525.6166666666667,2.73,508.5352838242341,1338.7618460274743
2.0,59.0,85.0,175.45999999999998,3.29,267.4802667776953,874.9144115096442
3.0,280.0,330.0,133.61666666666667,1.7,215.5421653249011,353.2078226176277
2.0,263.0,351.0,152.185,1.18,252.8815890906761,284.46013477828006
1.0,93.0,333.0,320.44,0.77,375.7665678119249,262.05761032898096
4.0,264.0,311.0,321.01,2.28,344.2169619396309,757.1684324474048
1.0,14.0,79.0,322.12,2.15,376.5341660438212,775.2211885367104
1.0,91.0,325.0,290.81,0.79,362.2285109005637,258.07105933902307
2.0,93.0,126.0,107.83500000000001,2.58,225.06413021122168,568.8887001602563
44.0,327.0,353.0,648.2038636363636,19.53,642.262002567345,12229.636018805619
1.0,84.0,154.0,238.97,1.41,338.5426226020499,450.3449695503883
5.0,300.0,338.0,142.428,2.58,196.1850473349306,488.7774106673322
4.0,245.0,348.0,182.7025,2.07,237.59374827219054,474.5415549912989
1.0,2.0,171.0,599.4,1.31,503.2244266034645,578.9593945735031
2.0,65.0,390.0,81.195,1.08,208.35483811316834,213.06827508893227
1.0,48.0,86.0,183.9,2.05,313.3809353219736,620.2926932513165
2.0,210.0,284.0,213.745,1.41,291.4936019118534,392.80707184057167
1.0,122.0,383.0,127.62,0.69,287.6663945534482,178.37554385908697
11.0,235.0,282.0,240.6472727272727,6.16,258.3633877987538,1551.8922169183109
1.0,25.0,68.0,204.15,2.33,322.6332354385805,730.1508167834452
1.0,70.0,317.0,309.3,0.81,370.6766604885174,267.0118909802021
1.0,72.0,313.0,785.52,0.81,588.2633450085453,429.3140614619924
1.0,174.0,392.0,438.53000000000003,0.67,429.722326862301,264.4072763810838
1.0,63.0,350.0,138.49,0.74,292.6329378753009,190.98782330603652
1.0,18.0,205.0,102.25,1.14,276.0747474443954,279.6888562668174
1.0,5.0,268.0,22.5,0.93,239.63667661479516,183.18055460596764
4.0,248.0,276.0,409.50750000000005,2.51,412.44094004301866,1003.3520951483091
7.0,247.0,277.0,565.0371428571428,4.11,544.3195579842628,2176.8057954665073
11.0,187.0,219.0,192.4181818181818,7.53,214.8376306839457,1587.807672637171
1.0,56.0,303.0,687.15,0.84,543.3177271087613,403.73981408845486
1.0,24.0,101.0,289.6,1.87,361.6756574121146,638.7754560171459
7.0,259.0,299.0,250.74571428571429,3.86,275.649953759455,1033.7325781072245
6.0,229.0,394.0,456.34,2.66,450.71353821998883,1156.911936289539
1.0,11.0,138.0,611.02,1.52,508.53364770741376,707.9361377540808
5.0,332.0,385.0,299.306,2.31,322.93169467452265,718.4964896119133
2.0,259.0,309.0,321.32500000000005,1.31,358.97054049701023,450.48416712907374
1.0,163.0,254.0,232.56,0.97,335.613869824398,302.1985492937232
4.0,113.0,141.0,327.63250000000005,4.17,349.32234113101697,1436.806819502401
3.0,301.0,390.0,437.2633333333333,1.48,433.0206122061214,613.7698376645116
1.0,82.0,316.0,107.2,0.81,278.3364208062327,202.54531149032687
1.0,56.0,93.0,193.04999999999998,1.96,317.56160426355154,599.1109996978296
2.0,179.0,280.0,157.475,1.42,256.19961293447125,349.3484497291509
1.0,78.0,166.0,278.25,1.34,356.48980030972007,446.9956427444147
11.0,323.0,393.0,312.2490909090909,4.66,322.9825479034911,1458.717212606032
5.0,172.0,203.0,397.796,3.88,402.5048489503065,1528.679462043302
2.0,169.0,200.0,147.75,1.86,250.09984320273065,448.32141565783496
5.0,141.0,193.0,381.946,4.04,389.69913775860005,1539.7835806556109
5.0,319.0,348.0,233.2,2.51,269.52258779509356,654.8102149353233
2.0,251.0,305.0,284.305,1.33,335.75064584723793,426.03083459120165
4.0,161.0,197.0,221.14499999999998,3.27,267.2296168361554,854.3381444880214
1.0,135.0,213.0,320.05,1.11,375.5883753652347,390.0896376453103
2.0,283.0,305.0,81.775,1.33,208.71862900719503,264.8520589274138
3.0,282.0,304.0,384.73,1.83,395.39507898935597,694.9481951462175
1.0,233.0,305.0,1052.89,0.83,710.4256898074195,550.5772824258372
1.0,15.0,107.0,304.56,1.8,368.5109369056672,621.5855270396473
5.0,269.0,341.0,417.58599999999996,2.56,418.49380948556654,1034.6889804163352
1.0,245.0,348.0,206.84,0.75,323.86230641703355,223.80596567211106
22.0,371.0,394.0,503.76,9.03,499.5850177968846,4382.0884164193585
2.0,53.0,187.0,581.125,1.95,521.9237719937917,985.1573473819435
3.0,60.0,98.0,221.31000000000003,4.16,278.3500668392835,1150.2929932170703
1.0,189.0,277.0,1146.24,0.9,753.077651085704,631.7002279325174
1.0,295.0,337.0,387.84,0.77,406.56187782966856,289.9536087644551
1.0,54.0,252.0,169.51,0.97,306.80609094281436,269.07646885029
6.0,159.0,189.0,360.26666666666665,4.82,370.5259641543796,1752.7920928692442
1.0,143.0,319.0,110.3,0.8,279.7528223055651,206.0669566733312
2.0,70.0,99.0,1237.3100000000002,3.01,933.4998544022426,2774.8063778471014
22.0,224.0,278.0,401.8781818181818,12.09,402.9256397236556,4766.11408441796
13.0,369.0,394.0,507.4915384615385,5.45,500.3557157884364,2642.896421087089
3.0,303.0,383.0,340.67333333333335,1.5,363.840721595575,523.9711527873471
9.0,270.0,323.0,1150.038888888889,4.56,1065.1396381727836,4721.657133943895
4.0,338.0,381.0,397.2825,1.92,403.01651412913503,744.0011139442066
9.0,357.0,389.0,501.28888888888895,3.9,492.07520967656984,1856.7134459805893
16.0,370.0,393.0,327.373125,6.65,333.9384586773089,2157.1050169877626
5.0,334.0,388.0,343.976,2.29,359.0219860898873,793.3775586314764
4.0,338.0,395.0,701.64,1.86,637.6500282465038,1140.4731340561748
2.0,149.0,212.0,142.175,1.77,246.60306004031898,422.112293869097
1.0,214.0,298.0,543.6,0.85,477.72919961548087,377.1810261165015
3.0,92.0,380.0,302.96,1.51,336.82959958957974,487.00230544228623
7.0,240.0,276.0,437.9371428571429,4.12,435.6691030476201,1747.5590989381644
6.0,236.0,288.0,403.19,3.46,406.35190930887444,1366.499256590101
1.0,235.0,315.0,259.43,0.81,347.8908724976439,262.19866924301834
1.0,101.0,178.0,313.47,1.27,372.5819489569743,444.53706507528625
1.0,300.0,330.0,233.45,0.78,336.02051412581926,244.14633590661032
2.0,229.0,318.0,647.935,1.28,563.8287196315898,690.422469964622
1.0,102.0,352.0,252.27,0.74,344.61944193789543,229.280589227524
1.0,191.0,292.0,670.78,0.86,535.8382133848672,429.6199629089275
3.0,188.0,231.0,381.49333333333334,2.28,393.0769068603281,867.5397093020094
1.0,14.0,71.0,289.15,2.28,361.47005074285664,793.7085459980842
8.0,346.0,378.0,422.70375,3.58,422.65313566674376,1465.4028937861094
4.0,344.0,391.0,165.3775,1.88,224.23766001386468,404.66645411790233
3.0,315.0,348.0,310.28,1.63,342.07234520785494,535.4889538895164
2.0,363.0,386.0,116.965,1.09,230.7907006637452,239.00108809073913
6.0,347.0,378.0,171.64666666666668,2.76,213.09434712306447,567.4773826936062
1.0,233.0,280.0,372.2,0.89,399.4159038136818,333.17228339171345
1.0,6.0,225.0,125.75,1.06,286.8119846167541,260.5363503011301
1.0,30.0,91.0,119.7,1.99,284.0477171745086,539.1925892809365
9.0,190.0,246.0,230.20666666666668,5.7,252.61844088541542,1406.7837635252104
1.0,210.0,320.0,601.32,0.8,504.1016817256317,373.91982986622725
4.0,236.0,296.0,342.15000000000003,2.37,360.5140878144366,826.9456507476416
4.0,357.0,393.0,386.725,1.87,394.877587619047,709.4290041941451
1.0,176.0,235.0,380.45,1.03,403.18535941674384,388.00030650128184
2.0,272.0,312.0,358.45500000000004,1.3,382.2594299715118,475.78947059687687
3.0,349.0,395.0,252.53333333333333,1.46,300.7129075525729,421.51211690970155
2.0,191.0,249.0,328.77,1.56,363.64023567981826,546.5636843382828
3.0,121.0,200.0,350.31666666666666,2.55,370.74748984405863,917.8446427177472
1.0,234.0,298.0,52.05,0.85,253.1381812293994,200.1753418229233
5.0,170.0,308.0,305.438,2.79,327.8859294396674,884.1755895546283
1.0,96.0,238.0,202.0,1.02,321.6508924632371,302.20318545391996
4.0,315.0,344.0,323.2275,2.09,345.9264641452781,697.9177576314559
3.0,208.0,303.0,830.1966666666667,1.83,714.4481411142631,1259.096304357808
4.0,110.0,135.0,155.59,4.3,216.6923374263689,919.5180827685759
1.0,102.0,201.0,183.70999999999998,1.16,313.2941236171758,339.22404249842634
1.0,135.0,247.0,129.3,0.99,288.43399278534446,264.86769327982813
4.0,99.0,176.0,190.0725,3.56,243.27538581700216,848.485479601407
6.0,228.0,289.0,1554.63,3.45,1367.4009025998166,4584.896976651366
4.0,244.0,269.0,210.125,2.57,258.7341425154194,643.051079177157
6.0,266.0,334.0,406.4766666666667,3.06,409.09512449271637,1212.7857720881632
