cust_id,invoice,total_sale,total_pieces
15044,523868,794.59,217
15044,523872,84.15,1
15044,523877,98.88,1
15044,523878,71.61,1
15044,525823,351.3,105
15044,531343,1003.59,293
15044,531737,141.7,38
15044,535257,700.92,214
15046,494467,475.88,225
15046,495634,221.5,86
15046,496866,237.65,109
15046,503337,337.78,154
15046,504487,128.21,39
15046,506689,205.57,91
15046,511030,145.35,61
15046,516910,298.4,230
15046,518398,153.72,63
15046,526190,394.56,192
15048,537335,98.7,32
15050,519341,1341.49,703
15050,527073,1070.21,701
15051,489573,580.02,306
15051,498046,186.1,152
15051,513410,510.51,526
15051,517134,262.86,366
15051,524164,581.28,470
15051,535348,422.78,222
15055,492405,255.37,100
15055,505721,167.25,59
15055,519880,137.45,71
15056,515008,133.45,81
15057,490391,304.1,100
15057,502396,560.94,258
15057,523541,901.42,368
15058,499061,303.65,77
15058,505773,207.6,108
15058,520701,261.65,156
15058,532752,327.99,155
15058,535647,184.15,95
15059,490467,280.94,169
15059,494621,195.2,91
15059,497202,212.78,88
15059,498570,153.95,68
15059,504880,160.15,95
15059,511160,291.33,93
15059,519907,292.09,112
15059,528673,180.69,58
15059,528694,212.69,166
15059,535655,206.03,73
15061,489539,2887.14,1598
15061,489542,387.6,264
15061,489835,714,280
15061,490010,1008,480
15061,490065,1260,600
15061,490962,683.14,430
15061,491148,3882.66,2604
15061,491953,2308.5,1452
15061,492321,1181.5,526
15061,494000,443.48,464
15061,496528,674.4,312
15061,496612,907.4,236
15061,496945,1042.88,680
15061,497715,102,300
15061,498236,377.8,658
15061,499486,1422.78,762
15061,503804,823.4,286
15061,503805,1154.4,280
15061,503806,237.7,238
15061,503807,3068.68,1366
15061,503808,785.26,680
15061,503809,1117.64,1525
15061,504535,152.64,144
15061,504846,902.16,270
15061,505077,967.72,713
15061,507916,670.8,140
15061,507917,190.5,30
15061,507918,632.5,394
15061,508796,925.16,340
15061,509294,183.6,72
15061,510250,152.64,144
15061,512494,1342.72,928
15061,512499,629.9,342
15061,512504,162,196
15061,512507,418.4,232
15061,512510,525.6,48
15061,512511,30.24,84
15061,512512,305.28,288
15061,512513,101.76,96
15061,514729,3274.4,2064
15061,514731,545.9,326
15061,514732,283.61,283
15061,514834,439.32,792
15061,515706,433.12,280
15061,516775,3787.06,2823
15061,517377,350.4,32
15061,517893,986.21,884
15061,518360,1494.36,1044
15061,518900,2480.48,1906
15061,519520,101.75,29
15061,521244,1723.08,800
15061,521250,958.88,640
15061,521254,405.6,240
15061,522274,748.8,1920
15061,522275,136,400
15061,522276,23.04,44
15061,523565,202.5,30
15061,523566,100.8,48
15061,523567,63,30
15061,523568,75.6,36
15061,523569,151.2,72
15061,525284,1553.4,612
15061,525285,254.4,188
15061,525286,4377.52,1792
15061,525287,176.4,312
15061,528119,1128,600
15061,528120,361.5,125
15061,528121,285.24,834
15061,528122,409.18,604
15061,532581,359.24,1034
15061,532582,5398.24,2152
15061,532584,280.32,224
15061,532585,1084.62,589
15061,532588,90,72
15061,532589,444.5,70
15061,532590,202.5,30
15061,532592,135,20
15061,533766,1128,600
15061,534737,657.73,297
15061,536783,4076.48,2909
15061,536784,2170.9,1330
15061,536785,2730.96,1008
15061,536786,324,144
15061,536788,75,60
15061,536792,30,24
15061,537618,2022.16,956
15062,503951,585.73,351
15062,514339,346.86,270
15062,517237,129.84,65
15062,526504,535.33,423
15064,493308,324.99,126
15064,508108,323.79,176
15064,518134,215.28,207
15064,528921,390.35,301
15065,528770,168.73,63
15067,504161,764.64,516
15067,528595,1368.48,693
15068,502840,334.87,205
15068,527424,288.62,266
15070,492079,324.8,140
15070,506135,306.05,171
15070,536636,106.2,36
15071,508797,166.24,62
15071,533731,307.25,85
15072,519508,187.52,164
15073,495806,478.9,304
15073,505507,246.88,153
15073,525523,318.05,134
15073,528608,396.6,158
15073,530659,304.18,170
15074,520703,359.66,364
15074,525730,457.8,244
15076,514685,555.94,294
15076,518073,10.95,1
15077,491144,873.48,228
15077,517764,1554.6,300
15078,490202,410,188
15078,492228,343.66,270
15078,498107,525,254
15078,500495,10,1
15078,500730,551.2,258
15078,504838,595.54,266
15078,507669,488.7,233
15078,509965,462.38,252
15078,511110,387.94,176
15078,513855,485.99,241
15078,513856,39,20
15078,516192,531.38,226
15078,518963,493.36,224
15078,520900,433.37,187
15078,520901,48.6,24
15078,522054,492.75,247
15078,522055,39,20
15078,522056,58.5,30
15078,525739,515.15,247
15078,529604,616.2,306
15078,529605,15.9,2
15078,537365,449.95,201
15078,537367,25.2,12
15079,490782,707.93,255
15079,490786,30.6,36
15079,502245,1017.43,374
15079,511926,310.8,120
15079,517110,318.93,151
15079,520558,326.4,128
15079,520560,17.7,6
15079,537882,141.95,45
15080,516968,361.35,173
15080,526056,184.9,114
15081,513124,275.7,134
15081,514271,304.2,114
15081,517906,235.5,108
15081,521196,145.1,82
15081,524869,141.3,32
15081,527992,165.72,60
15081,535467,82.25,29
15081,537655,111.15,57
15082,497370,93.35,43
15084,500020,349.4,84
15084,535181,615.8,516
15085,491175,347.54,169
15086,502446,110.03,49
15086,509542,108.5,46
15091,496641,328,90
15091,496642,237.9,146
15092,521328,318.65,95
15093,490847,249.64,371
15093,494233,1254.56,1301
15093,497885,736.44,494
15093,500879,612.7,454
15093,505523,416.62,632
15093,512306,1575.98,1744
15093,516973,505.26,186
15093,517507,384.2,56
15093,520228,1038.26,610
15093,523984,238.8,24
15093,523985,75.6,36
15093,524411,512.02,234
15093,529162,708.78,646
15093,529163,63.45,11
15093,529164,67.5,10
15093,530937,490.35,193
15093,533110,175.2,16
15093,536839,623.73,879
15094,500250,50,16
15094,521192,33,12
15095,495079,274.89,205
15095,505378,430,226
15095,516166,301.25,183
15095,518015,248.15,171
15095,527194,493.5,364
15095,527196,23.25,5
15097,507006,642.57,248
15097,507018,17.7,6
15100,493843,217.2,64
15100,532287,350.4,32
15100,533541,399.9,62
15100,534777,350.4,32
15100,536374,350.4,32
15100,537767,350.4,32
15101,506269,122.95,63
15101,510995,340.57,115
15101,515174,516.41,241
15101,515351,180.48,16
15102,511863,355.89,253
15102,513613,198.78,86
15105,502232,330.38,184
15105,525452,465.6,352
15107,522341,72.85,23
15107,523585,308.7,52
15107,533776,123.3,86
15107,536748,116,26
15109,490266,231.2,50
15109,507405,266.95,77
15110,518776,301.65,49
15110,530013,208.1,42
15111,505858,286.81,163
15111,526417,588.08,185
15111,536639,288.5,106
15112,503811,209.4,72
15114,527102,416.68,240
15114,534220,222.88,196
15115,490605,191.74,88
15117,501273,274.09,303
15117,501274,85.6,102
15117,522929,574.5,740
15122,503179,684.12,272
15122,506843,459.55,195
15122,513095,628.87,277
15122,513097,75.35,13
15122,517398,306.2,122
15122,521532,197.25,83
15122,525477,344.9,208
15122,526748,167.45,75
15123,501320,456.66,342
15123,524118,1464.6,787
15123,527099,535.6,200
15124,499312,134.03,37
15124,519805,132.6,192
15125,503349,1576.18,538
15125,503351,79.95,1
15125,503352,1400.26,611
15125,506295,1007.08,425
15125,513452,463,149
15125,513454,97.5,14
15125,513455,63.5,10
15125,514844,395.62,278
15125,519408,413.3,214
15126,495215,192.45,121
15126,513024,257.04,152
15127,515025,304.97,213
15128,525497,312.68,240
15129,503968,300.7,358
15129,505212,299.25,103
15129,507113,302.3,128
15129,513187,442.2,156
15129,515286,350,416
15129,517121,231.8,116
15129,518895,263.6,320
15129,521891,345.4,116
15129,521892,17.7,6
15129,524566,243.68,248
15129,526709,279.8,92
15129,533898,336.35,149
15131,531915,80.28,88
15133,514970,518.78,140
15133,534440,305.7,140
15134,526852,83.7,54
15134,534684,124.6,116
15135,510518,166.63,41
15137,496063,392.82,330
15137,514865,430.58,266
15138,532120,502.52,300
15140,523652,889.44,438
15141,502867,284.64,176
15141,507608,231.66,210
15141,507610,102.31,129
15141,511928,208.56,192
15141,513313,159.93,147
15141,515185,252.72,248
15141,521737,148.65,95
15142,517120,436.02,370
15142,518789,847.04,762
15142,524974,228.6,96
15142,524975,152.49,123
15142,528944,457.03,439
15143,525056,304.18,170
15144,491668,370.2,84
15144,499033,1022.6,304
15144,504576,560.8,104
15144,513606,634.16,192
15144,519507,319.66,270
15144,519604,486.9,220
15144,519605,63.5,10
15144,524596,469.05,293
15144,526039,564,240
15144,533459,813.5,274
15144,535377,252.1,198
15144,535378,23.4,12
15149,499459,159.78,64
15149,499460,164.05,61
15149,507843,679.98,126
15149,508075,30,1
15150,512177,2024.06,1670
15150,521949,1438.75,787
15150,521950,223.8,68
15151,516164,969.35,149
15151,526710,1116.26,646
15152,493847,518.14,290
15154,519612,432.96,112
15154,519613,659.03,133
15155,534162,383.97,192
15157,491226,448.2,644
15157,509008,269.84,430
15158,530560,204.62,21
15159,525095,1408.52,669
15159,528369,282.6,54
15159,529296,1106.64,640
15159,531586,677.96,708
15160,527078,101.31,55
15160,530795,102.36,72
15160,536263,227.44,96
15161,533295,119.92,144
15162,490917,312.9,74
15164,494787,206.38,119
15164,503698,234.02,99
15164,511292,142.45,64
15164,515313,160.92,68
15164,525009,238.75,124
15164,533066,243.35,97
15165,536539,487.75,160
15166,520706,167.16,140
15167,496882,686.03,367
15167,523192,220.1,133
15167,529502,219.47,87
15167,529505,371.07,218
15169,491662,356.17,225
15169,534391,213.05,131
15170,529610,81.15,33
15173,503499,396.06,126
15173,506677,77.46,130
15173,509575,119.05,73
15173,511551,356.7,156
15173,513284,136.56,116
15173,527493,255,184
15173,534764,153.77,55
15174,528772,345.71,237
15176,497499,988.04,448
15177,526194,948.93,485
15179,490012,763.35,339
15179,495244,920.95,557
15179,499912,599.57,387
15179,505637,214.45,217
15179,511545,1273.07,641
15179,514297,313.34,246
15179,526170,556.53,552
15179,532629,643.71,539
15180,506428,452.84,369
15180,527452,276.59,249
15180,537625,87.5,36
15181,491026,162.72,48
15181,527197,348,96
15182,498562,564.89,192
15182,509631,398.63,235
15182,517307,563.75,208
15182,517312,95,20
15182,522766,381.88,177
15182,522767,18.6,4
15182,533830,12.6,6
15182,533831,44.35,5
15182,533832,296.4,86
15183,506747,292.03,153
15183,509566,140.33,75
15183,511745,207.57,69
15184,492312,123.19,161
15184,533471,160,102
15186,494169,163.4,68
15186,508065,355.46,138
15186,519925,472.93,295
15188,491814,310.43,233
15189,516170,202.44,156
15189,521565,184.44,164
15189,528157,231.5,162
15189,532814,233.37,119
15189,534728,447.24,152
15190,524953,834.44,790
15191,495010,181.45,53
15191,495011,161.3,108
15191,521173,245.3,126
15192,496094,311.24,280
15192,508198,310.83,250
15192,538097,315,196
15194,489916,336,212
15194,491010,318,320
15194,491555,513.54,542
15194,492578,319.5,216
15194,501537,328.35,153
15194,504589,399.6,192
15194,520075,436.32,260
15194,522451,306.76,389
15194,525526,332.71,295
15194,525527,16.35,3
15194,529827,303.2,190
15194,533343,361.31,245
15194,534862,433.36,202
15194,537409,406.16,247
15196,491660,152.25,67
15196,525007,164,64
15197,491586,117.96,60
15197,524134,415.94,417
15197,531881,264,112
15198,494818,80.8,36
15198,503540,126.51,93
15198,529213,170.4,78
15199,508102,300.9,104
15199,513207,312.35,77
15199,517874,325.7,62
15199,521002,302.75,65
15199,524866,300.7,96
15199,536073,311.3,94
15200,517749,549.05,195
15201,503821,293.06,247
15201,523937,313.35,203
15202,527257,1108.44,1
15202,527258,2667.88,1
15202,527271,2225.17,1
15203,491009,255.68,208
15203,496007,490.39,419
15203,500166,328.72,394
15203,506386,148.54,185
15203,506387,13.92,48
15203,512536,227.52,253
15203,519029,472.68,411
15203,526863,290.93,283
15203,532678,344,228
15207,511840,408,232
15207,527252,255.52,172
15207,527929,20.4,24
15208,526610,100.4,40
15209,491146,178.98,94
15210,508211,301.92,252
15210,535387,543.09,361
15211,538145,383.07,117
15212,535648,106.48,48
15215,503616,396.47,163
15215,506822,69.75,15
15215,522988,807.02,292
15215,532131,414.25,81
15216,503245,389.49,189
15217,509748,426.24,190
15218,495678,374.35,222
15218,500876,474.55,279
15218,501828,606.45,317
15218,505566,497.25,360
15218,508311,556.55,226
15218,510145,595.78,272
15218,514379,521.53,231
15218,516169,487.2,336
15218,517933,502.55,337
15218,521988,459.05,219
15218,532901,684.42,425
15219,499532,379.7,226
15221,501048,323.35,45
15221,505739,463.8,68
15221,529608,871.8,88
15221,537801,403.25,43
15222,492362,436.56,1108
15222,494476,367.68,344
15222,495811,304.1,285
15222,496496,1.3,2
15222,500001,286.6,646
15222,501913,343.12,284
15222,503586,374.2,320
15222,504575,307.1,444
15222,517249,303.95,271
15222,520081,241.3,314
15223,490369,230.2,44
15223,494667,206.4,48
15223,503997,225.6,80
15224,494627,83.4,68
15224,499879,305.8,123
15224,515816,160.08,100
15227,501308,334.08,116
15227,508731,324.78,122
15227,521167,226.28,104
15227,531459,383.95,125
15228,517275,960.41,491
15228,525879,1233.15,629
15229,506702,160.5,114
15231,502858,250.26,190
15233,530556,59.4,12
15235,533130,128.3,66
15235,533131,48.75,5
15235,533132,218.63,188
15235,534516,129.57,93
15235,536594,79.5,34
15235,537206,85.55,25
15240,490386,549.77,473
15240,506726,381.46,180
15240,513491,551.5,280
15240,522439,328.37,195
15240,525408,315.9,264
15240,532377,295.6,218
15240,536157,330.81,235
15241,498900,295.64,411
15241,508735,552.62,497
15241,525291,445.46,602
15242,526908,302.04,196
15243,524834,610.6,358
15244,497680,280.51,67
15245,505643,512.26,329
15245,514828,545.96,290
15245,519406,215.92,216
15245,520004,284.4,120
15245,530301,536.46,282
15246,510625,266.25,112
15247,512941,311.56,232
15247,519647,308.5,122
15248,513305,1222.91,787
15248,519821,467.47,225
15248,528708,203.55,53
15249,502784,780.92,435
15249,504775,341.78,166
15249,511174,458.25,277
15249,515912,561.69,283
15249,525495,434.9,242
15250,500578,60,48
15251,496204,869.88,836
15251,498161,3157.06,2250
15251,501268,607.35,289
15251,503434,651.48,324
15251,509404,1503.84,368
15251,509405,896.16,884
15251,513342,313.2,240
15251,514016,389.78,142
15251,517397,510.76,172
15251,528353,940.04,432
15252,503731,598.04,461
15252,508012,394.83,281
15252,527026,369.76,166
15253,506682,411.46,294
15253,514716,501.33,313
15253,530092,224.1,115
15254,510241,450.34,248
15254,511867,337.65,188
15255,489897,260.44,176
15255,512110,139,73
15255,519125,346.15,284
15255,521363,655,548
15255,528337,545.87,273
15255,530662,454.81,203
15255,530663,272.1,124
15255,531492,165.2,56
15256,510114,71.95,37
15257,528338,368.75,25
15259,495576,302.55,187
15259,504842,432.35,299
15259,515811,407.68,141
15259,515812,39.8,4
15260,490430,253.55,83
15260,490561,41.3,14
15260,497910,404.66,198
15260,502638,357.91,220
15260,504452,291.33,123
15260,507002,250.3,120
15260,507003,124.73,47
15260,509322,255.25,123
15260,511285,248.8,98
15260,511286,57.8,44
15260,511288,51,4
15260,511298,368.51,163
15260,513601,253.8,90
15260,516944,720.29,375
15260,518268,381.86,190
15260,519938,584,264
15260,521217,671.96,360
15260,528769,1639.91,1067
15260,536667,362.5,214
15260,536670,58,40
15261,524937,868.33,447
15261,527462,234.85,41
15261,534460,150,48
15262,518415,127.07,81
15262,534842,112.8,64
15264,513632,454.66,178
15265,489652,294.14,146
15265,504508,1545.38,812
15266,493816,212,48
15266,495318,80.2,20
15266,526200,247.86,82
15266,535344,192.85,68
15268,504375,547.6,250
15268,519533,266.4,144
15268,519539,147.9,34
15269,532719,481.3,190
15269,534948,137.85,93
15269,534948,197.41,63
15270,492581,251.3,78
15270,492583,263.9,84
15270,496613,664.8,144
15270,496614,501.96,216
15270,500310,309.3,130
15270,502169,487.8,196
15270,503046,375.6,184
15270,503356,617.06,234
15270,524152,360.45,249
15270,524186,360.45,249
15270,524263,360.45,249
15270,530646,640.26,160
15270,530647,640.26,160
15270,530731,311.78,156
15271,518227,613.38,361
15271,520678,268.86,157
15271,521697,104.05,33
15271,522302,148.1,132
15271,527091,146.75,65
15271,528181,181.12,114
15271,529209,218.78,129
15271,534860,239.9,118
15271,535139,169.78,75
15271,538064,111.75,78
15272,497909,464.57,165
15272,508500,491.98,104
15272,515766,124.62,36
15272,522629,282.37,72
15273,504937,228.96,216
15276,524944,401.5,223
15276,532096,106.77,43
15276,532097,5.95,1
15277,526235,220.44,168
15278,497816,136.92,182
15278,497817,120.8,100
15278,510055,126.24,68
15278,510056,112.2,108
15279,496506,352.13,241
15279,501792,313.4,98
15279,516262,316.63,107
15279,534832,307.87,167
15280,508628,141.6,161
15280,518389,151.5,198
15281,526089,3767.62,2758
15281,527664,310.3,138
15281,529814,298.85,141
15281,530510,569.81,367
15281,530512,104.65,23
15281,531800,654.66,344
15281,535592,505.53,251
15282,508873,348.59,395
15283,515303,99.58,22
15283,518531,14.85,3
15283,532800,33.9,2
15284,517229,24.75,5
15285,529360,94.92,120
15287,489794,58.2,55
15287,524835,125.04,92
15287,535095,186.1,430
15288,497840,334.5,158
15288,505615,434.06,209
15288,522964,332.2,96
15288,530640,249,28
15288,530641,61.2,72
15288,538067,165.65,66
15289,502827,439.62,342
15289,521593,213.69,277
15290,498927,277.12,216
15290,507232,354.24,336
15290,511557,375.68,288
15290,516541,291.1,210
15290,521026,224.4,192
15290,525018,482.22,430
15290,532148,262.36,172
15290,532149,285.94,222
15291,489994,430.9,142
15291,491039,301,60
15291,491439,306,120
15291,493566,316.7,86
15291,494037,565,124
15291,497004,376,80
15291,497690,334.7,84
15291,499014,317.8,44
15291,499640,335.68,72
15291,500896,349.68,104
15291,503058,313.7,46
15291,505379,371.4,84
15291,506465,304.5,62
15291,506887,160.1,52
15291,506993,311.15,57
15291,507452,337.7,46
15291,514537,310.4,56
15291,516181,339.85,115
15291,522016,361.48,372
15291,522628,60.48,288
15291,523001,328.08,100
15291,524013,408,96
15291,528105,680.81,235
15291,534583,438.75,85
15291,535227,489.6,192
15291,536376,328.8,112
15293,497787,247.5,178
15294,528871,233.35,97
15295,498886,217.24,151
15296,495183,1210.43,559
15296,508654,2102.16,1413
15296,518950,2083.42,1126
15296,518951,107.1,42
15296,527130,636.36,346
15296,527132,530.5,212
15298,490984,303.45,162
15298,494804,463,322
15298,502035,318.8,203
15298,503924,540.16,348
15298,507479,313.8,268
15298,511637,474.07,394
15298,517230,347.81,243
15298,518848,303.12,217
15298,520870,294.84,176
15298,524548,567,391
15298,530841,335.82,160
15298,537819,397.6,286
15299,494210,731.52,192
15299,524971,612,144
15299,533254,306,72
15299,536809,1003.2,1824
15299,536810,303.96,204
15299,536811,527.85,69
15301,522623,522.86,350
15301,524564,262.4,192
15301,529348,491.71,161
15301,535490,431.95,257
15301,535493,150.8,52
15301,537346,673.37,503
15302,491081,308,102
